2.58e-07,
5.01e-07,
7.59e-07,
9.64e-07,
1.713e-06,
1.734e-06,
1.775e-06,
1.971e-06,
2.292e-06,
2.983e-06,
2.694e-06,
3.338e-06,
4.296e-06,
5.139e-06,
4.343e-06,
5.156e-06,
4.672e-06,
4.093e-06,
6.65e-06,
5.094e-06,
7.259e-06,
6.691e-06,
8.116e-06,
4.769e-06,
5.761e-06,
5.786e-06,
6.699e-06,
7.379e-06,
7.676e-06,
7.332e-06,
9.299e-06,
8.644e-06,
7.209e-06,
9.243e-06,
6.199e-06,
8.349e-06,
1.0053e-05,
1.0837e-05,
9.341e-06,
1.1781e-05,
1.0736e-05,
1.0138e-05,
1.5149e-05,
1.7153e-05,
8.777e-06,
1.3372e-05,
2.0185e-05,
1.1929e-05,
1.5555e-05,
1.3921e-05,
1.193e-05,
1.7955e-05,
1.88e-05,
1.6296e-05,
1.9452e-05,
1.9834e-05,
2.2146e-05,
1.8431e-05,
1.2643e-05,
1.4275e-05,
1.4577e-05,
1.8823e-05,
2.1518e-05,
2.0691e-05,
1.8576e-05,
1.8338e-05,
2.1643e-05,
2.1033e-05,
2.2879e-05,
2.2699e-05,
2.0395e-05,
2.377e-05,
3.1247e-05,
1.5928e-05,
3.6216e-05,
3.0065e-05,
2.3854e-05,
2.0248e-05,
2.1581e-05,
2.7095e-05,
2.8391e-05,
2.5348e-05,
2.1812e-05,
2.7666e-05,
2.5528e-05,
2.6558e-05,
2.3818e-05,
2.6099e-05,
3.0398e-05,
1.9258e-05,
2.0882e-05,
2.1494e-05,
1.6822e-05,
2.6294e-05,
2.8895e-05,
3.2507e-05,
2.5213e-05,
3.0652e-05,
2.9248e-05,
3.6268e-05,
2.8349e-05,
3.9208e-05,
3.0288e-05,
3.5883e-05,
4.1428e-05,
2.3731e-05,
3.1895e-05,
3.1534e-05,
4.0329e-05,
3.0049e-05,
3.1131e-05,
3.0257e-05,
3.0361e-05,
3.444e-05,
3.398e-05,
3.4436e-05,
2.9501e-05,
3.8956e-05,
3.838e-05,
4.136e-05,
3.6049e-05,
2.1638e-05,
4.0246e-05,
4.1197e-05,
2.9199e-05,
3.7899e-05,
3.1319e-05,
4.8688e-05,
4.7268e-05,
5.7911e-05,
5.3125e-05,
5.5174e-05,
5.4003e-05,
3.4499e-05,
3.8636e-05,
4.7202e-05,
3.6138e-05,
5.1353e-05,
4.6627e-05,
4.4139e-05,
3.7123e-05,
5.9487e-05,
3.4024e-05,
2.678e-05,
4.3371e-05,
4.4984e-05,
5.2748e-05,
5.0801e-05,
6.1307e-05,
5.1681e-05,
4.1291e-05,
4.8079e-05,
4.2516e-05,
4.3194e-05,
5.0129e-05,
4.4269e-05,
3.8446e-05,
4.8357e-05,
3.4201e-05,
3.8037e-05,
3.7714e-05,
5.3328e-05,
4.808e-05,
5.0349e-05,
5.5163e-05,
4.3176e-05,
4.4238e-05,
5.1314e-05,
4.3622e-05,
4.3643e-05,
5.5093e-05,
4.9634e-05,
4.8646e-05,
5.4752e-05,
3.9849e-05,
5.0711e-05,
4.5386e-05,
5.3586e-05,
4.843e-05,
4.8965e-05,
5.3312e-05,
4.7066e-05,
6.6248e-05,
4.5904e-05,
4.8507e-05,
5.286e-05,
3.8429e-05,
4.5287e-05,
6.2472e-05,
5.1198e-05,
5.7089e-05,
5.6499e-05,
5.7938e-05,
5.8957e-05,
6.3744e-05,
6.2714e-05,
5.1286e-05,
6.8289e-05,
6.5115e-05,
6.4602e-05,
5.1629e-05,
4.4265e-05,
6.4119e-05,
6.8709e-05,
5.2615e-05,
4.7929e-05,
4.1242e-05,
6.4935e-05,
5.6124e-05,
4.3226e-05,
5.321e-05,
5.9729e-05,
6.1859e-05,
6.5024e-05,
5.4664e-05,
6.1738e-05,
5.659e-05,
7.0539e-05,
7.3938e-05,
7.5734e-05,
5.9375e-05,
6.2556e-05,
6.5237e-05,
6.3951e-05,
6.6619e-05,
7.6306e-05,
6.7127e-05,
7.4652e-05,
6.945e-05,
6.8336e-05,
5.8436e-05,
7.4981e-05,
8.2954e-05,
8.6785e-05,
7.6191e-05,
7.52e-05,
7.434e-05,
6.4556e-05,
7.0024e-05,
7.1051e-05,
6.4677e-05,
7.6376e-05,
7.0573e-05,
7.6977e-05,
6.4829e-05,
7.8096e-05,
6.9417e-05,
7.1701e-05,
6.6948e-05,
8.1959e-05,
8.09e-05,
8.4733e-05,
8.6756e-05,
6.8098e-05,
6.2582e-05,
6.3102e-05,
6.7836e-05,
8.3406e-05,
7.0601e-05,
8.4212e-05,
6.8684e-05,
8.4945e-05,
6.5806e-05,
6.8873e-05,
6.0537e-05,
8.4706e-05,
7.2794e-05,
8.03e-05,
8.1178e-05,
8.7376e-05,
9.3583e-05,
8.2666e-05,
9.1021e-05,
7.1594e-05,
7.6952e-05,
8.9695e-05,
8.894e-05,
8.0854e-05,
7.5693e-05,
9.0404e-05,
7.6795e-05,
7.2972e-05,
6.0746e-05,
7.7842e-05,
9.1193e-05,
4.6149e-05,
7.6915e-05,
8.0175e-05,
7.6801e-05,
7.8245e-05,
8.7606e-05,
9.151e-05,
9.1123e-05,
7.5222e-05,
9.4472e-05,
0.000103958,
8.889e-05,
9.5303e-05,
8.6982e-05,
8.7549e-05,
9.0395e-05,
5.8509e-05,
8.5056e-05,
9.6797e-05,
8.7001e-05,
7.7604e-05,
9.3895e-05,
0.000101047,
9.231e-05,
0.000107252,
0.000100494,
9.6716e-05,
7.9269e-05,
9.5421e-05,
9.3936e-05,
8.1242e-05,
7.7683e-05,
9.9171e-05,
7.8924e-05,
0.000100958,
8.9656e-05,
0.000105986,
0.000102336,
9.74e-05,
9.4444e-05,
8.9888e-05,
9.9962e-05,
0.000111737,
9.4682e-05,
9.3323e-05,
6.2187e-05,
8.1592e-05,
0.000111779,
0.000104899,
9.4787e-05,
0.000104642,
0.000108897,
0.000106828,
8.0939e-05,
8.8206e-05,
0.000111431,
0.000108227,
0.000136437,
9.886e-05,
9.9931e-05,
9.6685e-05,
9.4858e-05,
9.2234e-05,
0.00010975,
9.2105e-05,
0.000114639,
0.000122282,
0.000117789,
0.000101077,
8.8437e-05,
9.5622e-05,
0.000117845,
0.00012554,
0.000105485,
0.000117614,
0.000102825,
0.000128982,
9.9263e-05,
0.000119234,
0.000106407,
0.000108702,
0.00010451,
0.000107465,
0.000110686,
0.000109614,
9.8807e-05,
9.7731e-05,
0.000123521,
0.000102269,
0.000115998,
0.000101533,
9.2345e-05,
0.000111437,
8.5054e-05,
0.000119624,
0.00014061,
0.00012947,
0.000103011,
0.000118251,
0.000107126,
9.1939e-05,
0.000113931,
7.9521e-05,
0.00010798,
0.000100812,
0.000104422,
0.0001145,
0.000118262,
0.000114309,
0.000111508,
0.000132786,
0.000108706,
0.000131978,
0.000110864,
0.000127747,
